-0.17369,-0.055607,0.19892,0.4263,-0.10579,-0.1182,-0.06935,0.023008,0.018341,-0.040281,0.022668,0.029275,-0.00082648,-0.0048402,-0.0015496,-0.0063774,-0.00051595,0.005186,-0.00090312,0.00019141,0.0045511,0.005185,-0.00073101,-0.00096677,-0.0012979
0.24216,0.15297,0.030076,0.40845,-0.0036993,-0.11785,-0.008358,-0.084298,-0.0098114,-0.01866,-0.014599,0.0023541,-0.0051566,-0.0058466,-0.0058778,-0.0024171,0.0026588,0.0061539,-0.0040319,0.0061261,-0.0025187,-0.0034427,-0.0041201,0.0012608,0.0025104
-0.27842,-0.69098,-0.69623,-0.14142,-0.050302,-0.042379,0.070111,-0.031472,0.011185,-0.018085,0.02322,-0.0076748,-0.00095092,-0.012343,-0.0062325,-0.0023452,0.0093551,0.0056957,-0.0045411,-0.008559,-0.0045537,0.001365,0.0047188,-0.0014673,-0.0007589
0.0068009,0.10263,0.10103,0.11371,0.12093,-0.0085831,-0.041295,0.1004,-0.0071081,-0.036701,0.0024768,-0.010875,0.0053134,0.0090877,-0.0056561,-0.0023785,-0.000906,-0.0010643,-0.0053593,0.0040507,-0.0025044,-0.0090581,-0.0027829,0.0025055,-0.0026377
-0.096658,-0.58751,-0.025918,0.32459,0.01001,-0.07059,0.087828,-0.071818,-0.030951,0.010257,-0.013116,0.016177,0.0083336,-0.0094085,0.021252,0.0082117,-0.0054001,-0.0014167,0.0050798,0.00095784,0.006021,0.0018846,0.0054264,0.0024269,-0.00090777
0.010863,0.017204,0.2267,-0.19823,-0.1229,-0.16041,-0.10603,0.032738,0.022467,-0.034287,-0.0093711,-0.0052454,-0.0071906,0.0052838,0.0020761,-0.0030871,-0.00063369,-0.00076868,0.001157,0.0036698,0.0010044,0.0037473,0.0013185,0.0019249,0.0023021
0.14132,0.0036142,0.33572,-0.24979,-0.19646,-0.13976,-0.091032,-0.076844,-0.01666,0.010278,-0.010468,-0.0061248,-0.00025979,-0.0032135,-0.0071649,0.00072719,0.0092254,-0.0051936,-0.0023972,0.0034416,0.0057984,0.002432,0.0015018,0.002474,-0.00026483
0.3206,0.19798,0.022886,-0.073184,0.12042,-0.05338,-0.06903,0.058871,0.003143,-0.035961,0.019477,-0.0016802,-0.046599,-6.8947e-05,0.0007981,0.01388,0.010768,-0.0078478,0.00082798,0.0053556,0.0069586,-0.0056568,0.0010249,0.00023093,0.00099431
0.13337,-0.22675,0.19298,-0.21643,0.021201,-0.13207,0.039722,-0.026471,0.006706,-0.017974,-0.0075179,-0.0093772,0.001459,0.0014586,0.0091218,-0.0064652,-0.0041974,-0.0043061,-0.00087396,0.0080604,0.0055384,-0.0069334,-0.0040191,0.0030791,-0.0012745
0.43689,-0.060567,0.0013742,-0.10544,0.13779,-0.022957,0.063087,0.021609,-0.026102,0.0044553,0.033192,0.00047739,-0.026419,0.0057489,0.019256,0.0031503,0.0022856,-0.0068476,0.0054248,0.0025865,0.0075059,-0.0026224,-8.0077e-06,-0.00048565,-0.0019956
0.1643,-0.068218,0.13884,-0.21545,0.0094375,-0.2001,-0.01579,0.042472,0.050316,-0.050019,-0.017532,0.01196,-0.012367,-0.011974,0.0039627,-0.0012216,-0.00086255,2.3424e-05,0.0038196,-0.0018885,0.0068925,0.0029241,-0.00044084,0.00059578,-0.00086152
0.20884,-0.0068911,0.20719,-0.17299,-0.025971,-0.40678,0.14999,0.018708,-0.013963,0.068374,-0.010429,-0.0086733,0.035528,0.03578,0.0027254,0.03758,-0.0015182,0.011744,-1.3762e-06,-0.010667,-0.003114,0.0026952,-0.0018129,-0.00079315,0.00053821
-0.22993,-0.14612,0.18968,-0.075052,-0.0049625,-0.25344,-0.035101,0.12552,0.032832,0.007411,0.029152,-0.00041584,0.0088405,0.034273,-0.002424,0.04046,-0.0062728,0.0042152,-0.003957,-0.014035,-0.0044183,-0.0016977,-0.00586,-0.002995,3.5644e-05
-0.40041,-0.53985,0.25696,-0.095291,0.071867,-0.011759,-0.098559,0.024694,-0.013435,-0.0040137,-0.0072542,-0.0048312,0.0075537,-0.0078811,0.014829,-0.00069083,-0.011191,-0.010025,-0.0064856,0.0030432,-0.0045536,0.0036832,-0.0034671,0.0042827,0.0006408
-0.24116,-0.4194,0.30477,0.0001802,0.019831,0.11649,-0.090056,0.053224,0.0068996,-0.023803,0.03114,0.0016435,0.0091975,0.0048329,0.0043481,0.010785,0.0068266,-0.0094742,0.0010359,0.0013207,-0.0029169,0.010291,-0.0029661,0.0016674,-0.00040069
-0.31625,-0.46668,0.22831,-0.021936,0.084108,-0.16272,0.010295,-0.029799,-0.033829,0.046361,-0.026893,-0.014421,0.013323,-0.014376,-0.016556,-0.0085465,0.0042756,-0.0071481,0.0034673,-0.0066096,0.005105,-0.00050979,0.00092569,-0.0012633,0.0019328
0.22123,-0.21739,0.22459,-0.1854,-0.054769,-0.088912,0.071258,-0.066575,-0.0098078,-0.019751,-0.011176,-0.0081072,0.0027101,0.0027135,0.0049613,-0.0092791,-0.0028353,-0.0025989,0.008212,-0.0036261,-0.00092093,0.0074126,0.0055371,0.00054445,-0.0017604
0.37352,-0.052439,0.23856,-0.10419,-0.041717,-0.11617,0.15258,-0.033453,0.0052545,-0.061733,-0.035901,0.0050056,-0.0011893,0.0029689,-0.00044873,-0.013741,0.010648,0.0050603,-0.0050356,0.00046296,-0.0019669,-0.0033209,-0.0037411,0.0037238,-0.00059826
0.13785,-0.25756,0.31955,-0.12596,-0.12988,-0.018804,0.055319,0.0046902,-0.010875,-0.033626,0.014023,0.0051111,0.004864,0.0035596,-0.0018569,-0.010863,-0.0013486,0.0022121,-0.0044261,-0.0060531,-0.0011174,-0.0075155,0.002151,-0.00084117,-9.7309e-05
0.13558,-0.15669,0.24534,-0.097789,-0.061366,-0.099928,0.041746,0.040704,-0.0068315,-0.049516,-0.04607,0.0096265,0.0039891,0.00059423,0.0049016,-0.0026284,0.0045327,0.000463,-0.010801,-0.0018657,-0.0046525,-0.00090283,0.0022939,-0.002341,0.0021647
0.14654,-0.11268,0.22027,-0.17384,-0.063584,-0.097036,-0.025022,0.020264,0.016249,-0.058374,-0.026585,-0.014721,-0.012272,-0.016501,-0.0062976,-0.0097438,-0.012482,-0.008747,-0.0026138,-0.0065104,-0.0030262,0.0035545,-0.0031726,-0.00031331,0.0012081
0.0096529,-0.031505,0.28121,-0.018795,-0.090293,-0.052195,-0.052857,0.025271,-0.063288,0.071603,0.046762,0.0014981,-0.0078057,-0.010166,-0.0089569,-0.0033546,-2.1932e-05,0.00055562,-0.0025055,-0.0026804,0.0058977,0.00036347,0.0025092,-0.0017204,-0.0006304
0.28103,0.15408,0.21197,-0.011103,-0.032559,0.095929,-0.091235,-0.024205,-0.06753,0.015544,0.038813,0.009194,-0.02387,0.0065664,0.0045791,0.0074027,0.0035145,-0.002294,0.010705,-0.00043375,-0.0068322,0.0046482,0.0054888,0.0015759,-0.00032521
-0.4229,-0.34174,0.30138,0.024458,-0.027313,-0.16115,-0.084453,0.10676,0.0016876,0.017114,0.0096451,-0.0020376,0.0071359,-0.01512,-0.020071,-0.013574,0.0035691,-0.0076923,-0.00060408,-0.0011504,0.00011367,-0.0032631,2.1612e-06,-0.0025055,-0.0032482
-0.47945,-0.73514,-0.22803,-0.01869,-0.029602,-0.075929,-0.12728,-0.098603,-0.01029,0.032913,0.0014917,-0.01251,0.0060064,0.022917,0.0033604,-0.016656,-0.00038867,-0.0017519,-0.00025355,-0.00019155,-0.0038816,0.0041752,0.0046694,-0.0034095,-0.0017157
-0.26435,-0.67007,-0.56593,0.015597,0.0017406,-0.070527,0.10389,-0.052222,0.018797,-0.0012924,0.052786,-0.020462,-0.0053743,-0.019332,-0.0083379,-0.001544,0.00059533,0.00038471,-0.0076978,0.0002656,-0.0022531,0.0024652,0.0057947,0.0010226,0.00080361
-0.22226,-0.4275,0.043591,-0.038875,0.14871,0.027364,-0.0086617,0.025934,0.0063054,0.0052216,0.025946,-0.0048108,-0.019949,-0.0048238,0.0012358,0.0087837,-0.0022398,0.0011533,0.010704,0.0015057,0.0017474,-0.0012489,0.00106,-0.0010273,-1.8513e-05
0.20693,-0.12823,-0.59699,-0.13534,0.010764,-0.15394,0.12321,0.066178,0.054035,0.0049328,0.061096,-0.015995,-0.035476,0.0067126,-0.0044897,-0.0078344,-0.0010168,-0.0019933,-0.0022021,0.0054523,0.0073774,0.00075523,0.0013507,0.0077826,-0.0021685
0.33836,0.078477,0.17154,0.11326,0.11693,0.071676,-0.0089422,-0.017544,-0.068907,0.0088918,-0.0197,-0.0090249,-0.041298,-0.0024547,0.0042798,-0.0048873,-0.0038756,0.0015691,0.0019961,-0.0084383,-0.0019709,0.004639,-0.0097276,0.002321,-0.00071971
-0.0076178,-0.32455,0.24979,-0.07283,-0.0033719,-0.066829,0.018533,-0.061001,-0.041259,-0.018493,-0.06667,0.0067596,0.014478,-0.013902,0.0093181,-0.004426,0.0061714,0.0076773,-0.0041917,-0.00085705,0.0018588,0.0011444,0.0028532,0.00032783,0.0016279
-0.1527,-0.38018,0.12965,-0.02145,0.11959,0.038021,-0.031108,-0.0089088,0.019999,0.004993,-0.0085745,-0.0039238,0.016819,-0.016914,-0.0036666,0.0027649,-0.0011137,0.0059647,0.014546,0.00068643,-0.0035784,-0.0030459,-0.0049843,0.0017138,6.3473e-05
-0.1753,-0.20534,0.28934,0.3321,-0.16081,-0.052017,-0.092853,-0.0060416,0.052465,-0.0059144,-0.0023987,-0.014176,0.00084221,0.0017342,0.0066105,-0.0046695,-0.003316,0.0052493,0.0047739,0.001582,-0.0020677,0.0006611,-0.00026684,0.0013817,0.0016275
0.3841,0.12319,0.12575,0.010902,0.10788,0.052917,0.022238,-0.02732,0.034577,0.020911,0.02756,-0.01617,-0.0057749,0.011366,0.00086476,0.0015972,0.016391,-0.017298,-0.0024664,-0.0025827,0.0011295,0.0026536,-0.0085048,-0.0038421,0.0015003
0.51093,0.25375,0.030574,0.040279,0.24667,0.023087,0.096094,-0.01992,0.0023681,-0.028141,-0.068124,-0.024745,0.028048,0.0068831,0.0062759,-0.0031332,0.00040252,-0.0055447,0.00067975,0.00067026,-0.0075265,0.0057184,0.0030953,-0.00064987,-0.0040778
-0.044582,-0.41587,0.065902,0.35893,-0.13877,-0.0017278,0.043481,-0.077327,0.021663,-0.012143,0.003109,0.028631,-0.006688,-0.012545,-0.0031866,0.001522,0.0060887,-0.0045541,0.003526,0.0012706,0.0018183,0.0045658,-0.0047787,0.0014167,-0.0023066
-0.39692,-0.66849,-0.33167,-0.024691,-0.013374,0.083779,-0.13704,-0.092686,0.011252,0.012341,-0.029424,0.0026772,-0.013882,-0.0064351,-0.0032643,0.0051593,-0.0042942,0.0028255,0.0049515,0.0050968,-0.00091015,-0.0014002,-0.0017872,0.00040633,-0.00028676
0.28886,0.032814,0.14241,-0.090668,0.034799,-0.090393,0.0038156,0.041981,-0.052652,0.08712,-0.0097703,0.029208,-0.012244,-0.013993,0.0013723,-0.0089345,-0.016322,-0.0078781,-0.0063829,-0.00097295,0.0015869,0.0034156,-0.0052221,-0.0023646,-0.0052527
0.15979,-0.071091,-0.65949,0.034801,-0.069844,0.0076734,0.089884,0.14143,-0.023008,-0.00085258,-0.0030239,0.03272,0.0049744,-0.010051,-0.0022374,0.001072,0.0024222,0.0052302,0.0029359,-0.00062991,-0.0079969,-0.0001385,-0.0044554,0.00017744,0.0020514
0.077123,-0.098379,0.22655,0.090136,0.071826,0.129,0.055216,0.02696,-0.01343,0.017618,-0.027537,0.0075167,-0.031345,0.02541,-0.0037234,-0.0050551,0.0072863,0.0015789,0.0028888,-0.0040077,0.00037849,-0.012232,0.0038087,-0.0002335,0.0022822
-0.33716,-0.63401,-0.34353,-0.0082378,0.012588,0.039781,-0.070957,-0.070168,-0.02552,-0.005564,-0.019686,-0.00308,-0.0030559,0.011569,0.0076396,0.0072804,-0.0020078,0.0025601,-0.0035612,0.001809,-0.0012193,-0.0068565,-0.0016931,-0.0024368,-0.0013595
-0.090022,-0.12634,0.14522,0.0007818,0.13727,-0.0077272,-0.047509,0.080345,0.037506,0.027927,-0.0079871,-0.011576,0.011701,0.0027827,0.0047249,0.0036099,-0.0050005,0.0040037,0.0093316,0.0043837,0.0062402,0.00052593,0.0050599,0.00099131,0.0034425
0.3999,0.28469,-0.23011,0.010548,0.040752,0.004148,0.031372,0.09293,0.032728,0.013396,-0.0038595,-0.0018679,0.016574,0.0023406,-0.0069698,-0.0043704,0.0013791,0.0013387,0.00092119,-0.00017432,0.0044979,0.0016046,0.0019614,-0.0012456,-0.0030892
0.60726,0.31644,0.042275,-0.12354,0.036474,0.080375,-0.0098355,0.0059143,0.0096405,0.0038502,-0.022418,-0.0059155,0.03876,-0.024745,-0.009805,-0.00037693,-0.0031843,-0.00093476,-7.2093e-05,0.00012504,-0.0017529,0.0012734,-0.0095719,0.0005251,-0.0018786
0.58264,0.43743,-0.052811,-0.097177,-0.051334,0.094603,-0.021758,0.036038,0.017238,-0.0033331,0.027725,-0.020496,0.025775,-0.0023804,0.0015687,-0.011777,-0.0054975,-0.010503,-0.0066579,-0.0073892,0.0036982,0.00011973,-0.0033084,-0.0014258,0.0022972
0.56973,-0.028111,0.023411,0.13132,-0.15252,-0.025272,0.17972,-0.062343,0.033352,-0.023462,0.085451,-0.059661,0.002082,-0.013697,0.0037336,0.0093353,-0.0099711,-0.0002515,0.0076146,-0.0016516,0.0022132,-0.0022799,-0.0011702,-0.0018916,0.0011236
0.19805,0.51096,-0.5804,0.14439,0.0040372,-0.060741,-0.19818,0.057138,-0.025012,-0.021629,-0.013447,-0.0034881,-0.021397,0.018367,-0.0031079,-0.00015418,0.011745,-0.0065989,0.00041254,-0.0046828,-0.0054585,-0.00043446,0.00044912,0.001689,-0.0003168
0.25352,0.31889,-0.01527,0.032417,0.13069,-0.071464,-0.054911,0.11564,0.0061031,-0.03725,0.016483,-0.014929,0.014137,0.016806,0.0087754,-0.0087952,-0.00076336,0.00014446,0.00025446,0.001658,0.005315,-0.0013442,0.0039921,-0.0017692,0.00057915
0.24831,0.49891,-0.36599,0.1185,0.067062,-0.098816,-0.14806,0.052509,-0.0151,-0.017791,-0.01858,0.0038692,0.0052732,0.0054802,-0.011144,-0.0039214,-0.007151,-0.00075969,0.0018617,0.00013218,-0.0033472,-0.0038386,-0.00028454,0.00078785,-0.0015328
0.44525,0.47892,-0.32957,0.033145,0.013936,0.021214,-0.095133,0.061179,-0.068576,-0.00068653,0.0036808,0.011794,-0.043686,-0.0050557,0.0011333,0.00073744,-0.0028238,-0.00093484,0.0020774,-0.0040839,-0.0017627,0.0072862,0.00081328,-0.00038519,-0.0027971
0.44835,0.49106,-0.091535,0.33346,-0.13843,-0.11591,-0.092339,-0.091254,-0.0016617,-0.02227,0.007755,-0.0065528,0.02107,-0.0010667,0.00046254,-0.00075265,-0.00049127,0.00060644,-0.0039186,0.00034389,0.0021599,0.0050292,0.0041984,-0.0010613,0.00022891
0.55637,0.50642,0.0035722,-0.029759,0.099134,0.044283,0.0058466,0.0056793,-0.036383,-0.0076828,0.028797,-0.021467,0.033581,-0.011235,-0.0059909,-0.0037775,-0.0040614,-0.0029669,0.0013353,-0.0034204,0.00037381,0.003018,-0.0060085,0.00040464,0.0028075
-0.096326,-0.10487,0.17716,0.054691,0.014859,0.066944,-0.099861,0.12236,-0.004249,-0.014474,0.026674,0.010999,0.022753,-0.0027035,-0.013576,0.0046804,0.0036963,0.0076218,-0.0025101,-0.0026651,0.0052016,-0.0012253,0.00091786,-0.0026594,0.0015439
0.67901,0.53349,0.012147,-0.20917,-0.11343,-0.12586,-0.13127,-0.031467,-0.08071,0.13222,0.027014,0.011583,-0.027721,-0.0054948,0.0017395,0.0019837,0.0049134,0.0032973,0.010535,0.012289,-0.0047777,-0.00062047,0.0034381,0.00089893,-0.0013288
-0.084118,-0.34886,0.16112,0.3438,-0.029085,-0.10537,-0.0070363,-0.073583,0.017458,-0.036145,0.01601,0.019966,-0.0011714,0.0052891,0.011992,-0.0024253,-0.0064713,0.00013277,-0.0038336,0.004995,0.0062039,0.0026231,-0.0032369,0.0034217,0.0015343
-0.54385,-0.76617,-0.56694,-0.10153,0.0056879,0.031956,-0.15496,-0.065332,-0.0017146,0.0022978,-0.00197,-0.009221,0.0050103,-0.01294,0.00016346,0.015434,-0.0073307,0.0095564,0.00040456,0.00029531,0.0038194,0.004287,-0.0012382,0.0021346,-3.8012e-05
0.27483,-0.021346,-0.5272,0.0011454,0.13148,-0.076671,0.065274,0.018283,-0.057753,-0.015393,-0.051483,0.0048878,-0.017274,-0.0074304,0.017129,-0.0077996,-0.0064986,-0.0058291,-0.0060167,-0.0087759,0.0028396,-2.8161e-05,-0.0031212,-0.0035026,-0.00012904
-0.19268,-0.56869,-0.50017,-0.055527,-0.00058586,0.0055896,-0.010093,-0.06754,-0.0088444,0.020908,0.010128,-0.0017745,0.011581,-0.02972,-0.010121,0.0045141,0.017694,-0.0045019,-0.003113,0.0031045,0.0019843,0.002241,-0.00042233,-0.0032161,9.9539e-05
0.30434,-0.018945,-0.42498,-0.016783,0.086569,-0.065608,0.091359,0.056472,-0.018183,0.0056941,0.012689,-0.005119,0.024664,-0.017549,-0.0071415,0.0058346,0.003951,0.002637,0.0062611,0.0030013,-0.0040642,0.0042317,-0.0031346,-0.00068683,0.0010141
0.16659,-0.24895,-0.075166,0.426,-0.16409,-0.13429,0.26099,0.15856,-0.020267,-0.0026911,0.064953,0.038878,0.010329,0.015771,0.014247,-0.0055519,0.004902,-0.0074547,0.0014955,0.0026555,-0.0032781,-0.0075245,0.0067032,-0.0029344,-0.00066151
0.31549,0.52074,-0.34973,0.061192,0.071562,-0.13501,-0.11898,0.11024,-0.01947,-0.014592,-0.022866,0.013498,0.019701,0.019038,0.0078402,-0.002281,0.0068966,0.00019894,0.0026192,0.0067677,-0.00112,-0.00044324,0.0052919,-0.00049365,0.00094541
-0.059105,-0.012212,0.20632,-0.0087889,0.039478,-0.30128,0.00079064,0.030722,0.017043,-0.027288,-0.038366,-0.017215,-0.011089,-0.013786,-0.0095817,-0.0016492,0.0062884,-0.00034021,0.0051228,0.008385,-0.0078723,0.005035,0.0014487,0.0032531,0.0023782
0.68199,0.14974,0.098576,0.073099,0.16528,0.1107,0.086762,-0.092393,-0.03617,-0.0046715,-0.0013818,-0.019782,0.02629,-0.0086971,-0.0054557,-0.0044018,0.010262,0.0070151,-0.001761,-0.0024173,-0.0045016,-0.0042303,0.0031866,0.00030531,-7.2523e-05
0.26457,-0.21937,0.24243,0.0016381,-0.016611,0.02988,0.038282,-0.054848,-0.076897,0.095636,0.025251,0.017766,-0.01013,-0.0067552,-0.01156,-0.0022358,-0.00064091,-0.0025756,-0.012948,-0.0020017,-0.0029057,0.0012219,0.0078538,-0.00123,0.0015846
-0.22616,-0.55323,-0.085808,0.039667,0.033551,0.044467,-0.038777,-0.023459,-0.020745,-0.0053909,-0.021061,0.0081871,0.018442,-0.0089993,0.011331,0.0043816,-0.001044,0.0064047,-0.0048164,-0.0026855,0.0063551,0.0006057,0.0041496,0.00024907,0.0023325
0.22729,-0.28638,-0.18591,0.0017797,0.01607,0.087332,0.033037,-0.056961,-0.048838,0.046717,-0.005693,0.016638,-0.014534,0.0098246,0.011332,-0.0039671,-0.0010538,-0.0022819,-0.0079726,-0.0043408,0.0063017,-0.00058749,0.0039452,0.001034,-0.00089934
-0.38851,-0.65713,-0.23336,-0.076582,-0.0065589,0.015668,-0.084318,-0.039507,0.02766,0.0012298,-0.044128,-0.0047966,-0.0069542,0.0063991,-0.0088742,-0.0067406,-0.0015589,0.0049299,-0.00042931,-0.0042321,0.0015561,-0.006647,0.0026362,-0.0046432,-0.0025348
0.32813,-0.11603,0.31196,0.0063217,-0.10398,0.26773,-0.048533,-0.044122,-0.030769,-0.039485,0.020178,0.0043484,0.04594,-0.0065978,-0.0084478,0.012871,0.0077483,0.013456,-0.010566,0.0023382,-0.0025759,0.0049402,0.0053163,-0.0013776,-0.0018816
0.43452,0.11394,0.17874,-0.20125,-0.1455,0.14435,-0.045488,0.0059345,0.037544,-0.011656,0.074946,-0.020405,0.035907,0.022155,0.021506,0.0014854,-0.0022369,0.004164,-0.0014888,0.0028982,0.0016915,0.0021302,0.0047886,0.0023105,-0.0010837
0.65728,0.1102,0.048752,-0.1951,-0.072229,0.18003,0.053608,-0.052914,0.011577,-0.037087,0.015295,-0.0115,0.047284,0.0068705,0.010684,0.0024053,-0.0068099,-0.0038863,-0.0054067,0.0065203,0.0011243,0.0030887,-0.0049235,0.0016162,-0.0012467
0.25469,-0.055267,0.20836,-0.081461,-0.064744,0.20915,0.0029033,0.038755,-0.021785,-0.014358,0.031481,0.024921,-0.023534,0.0028363,0.0024228,0.011459,0.0053982,0.0058747,-0.0066891,0.0064815,-0.00035245,-0.0061514,-0.001478,0.0012381,-0.0016569
-0.18431,-0.29752,0.26752,0.059294,0.031168,0.096913,-0.056304,0.066766,0.01938,-0.018348,0.014458,-0.005362,0.021191,0.0068643,-0.0020893,-7.2896e-05,-0.0068024,-0.0088897,0.00016092,0.0022854,-0.0082992,0.00055949,-0.0032148,-0.00086403,-0.0018603
-0.089126,-0.26266,0.3146,0.0712,-0.029958,0.12948,-0.02972,0.032568,0.010498,-0.0060237,-0.010718,0.0097154,-0.025038,0.024628,-0.0053615,-0.0028417,0.0032006,0.0092111,0.01088,0.00077875,-0.0056079,-0.0015905,-0.001394,-0.0011716,-0.0018609
-0.068824,-0.39738,0.23794,0.036972,0.037125,0.15907,-0.00029459,-0.02224,0.0034278,-0.030353,-0.020141,-0.0015418,0.017737,0.013372,0.019773,-7.2646e-05,0.01336,-0.00034698,0.0075609,-0.0045131,-0.005701,0.0026899,0.0021434,-0.0013368,-0.0016678
-0.081289,-0.19717,0.25873,0.010111,-0.026278,0.097994,-0.050943,0.058197,0.013174,-0.01868,-0.001519,0.011368,-0.028113,-0.00087124,-0.0062068,0.0012244,0.0036483,0.0027626,-0.0026692,-0.0087086,0.0068152,0.0014059,-0.002412,0.0049334,0.0032036
-0.30978,-0.53051,0.28674,0.080182,0.11304,0.07823,-0.082303,0.032907,0.029669,-0.018499,-0.01447,0.0034534,0.0086553,-0.0029866,-0.0012537,-0.0012432,-0.006299,-0.002907,-6.2767e-05,0.0011295,-0.0053297,0.0027019,0.00054066,-7.9819e-06,0.0001069
-0.26048,-0.56643,-0.066596,0.0068369,0.072095,0.037221,-0.051098,0.012509,0.019812,-0.012099,0.0015232,-0.0067893,0.021367,0.02456,0.011146,-0.0059892,0.0030112,-0.00044774,0.0019276,-0.0046041,-0.0040715,-0.00048551,-0.0010763,-0.00082869,-0.00088859
-0.32815,-0.6226,-0.25264,-0.077361,0.046805,0.03509,-0.046309,0.017693,0.023366,0.0052316,0.036108,-0.0076354,0.009444,-0.0018439,-0.0049415,0.0069691,-0.0071597,-0.0042754,-0.00052971,0.0054359,-0.00037823,0.00044652,-0.0030993,0.003865,0.00357
-0.38209,-0.6768,-0.22524,-0.015088,0.0010118,0.058071,-0.082551,-0.048928,0.041513,0.02162,0.012086,-0.006375,-0.0013987,0.019632,0.0017995,-0.0015927,0.0045423,-0.0024738,0.0033847,0.00886,-0.0053679,-0.0031395,-0.0028029,0.00028535,0.00046896
-0.14312,-0.26329,0.26776,0.11877,0.05221,0.06518,0.0024622,0.065118,-0.028941,-0.045019,0.011074,0.018098,-0.01712,0.00050444,0.0062732,0.0045365,0.0043096,-0.0028539,-0.0072511,-0.00072186,0.001036,-0.0051168,0.0012873,-0.0024972,-0.0004805
-0.16324,-0.48649,0.021954,0.13008,0.11597,0.010212,0.010954,0.010996,-0.039835,-0.014827,-0.018913,0.013835,-0.0055382,-0.00083348,0.0014103,-0.002336,0.0030058,0.0012714,-0.0075091,0.0015288,0.0023366,-0.00080277,0.0018071,-0.0020318,0.0016316
-0.17248,-0.27104,0.29106,0.033524,0.023504,0.0018672,-0.076665,0.039928,-0.04355,0.022687,0.0036644,0.019289,-0.0013945,-0.015524,-0.010809,0.001408,-0.0084933,0.0046801,-0.0010885,-0.00011404,0.0013502,-0.0051147,-0.002679,-0.00071994,-0.0011615
0.12148,-0.3821,-0.11401,-0.19824,-0.12105,0.020743,0.024796,-0.10899,0.070901,-0.014001,0.033086,-0.035571,-0.026555,0.021577,-0.014953,-0.013774,-0.0034024,0.0050906,0.001135,0.0019192,-0.0041056,-0.014922,-0.0052218,-0.00082982,6.9268e-05
0.43421,-0.0047604,-0.27862,-0.090994,0.087598,0.067533,0.12767,-0.02569,0.0090625,-0.0019726,0.0019993,-0.0047734,0.005561,-0.020722,-0.0090629,0.0037972,-0.0087034,0.0034786,0.0061135,0.0018398,0.006144,0.002414,0.0040209,-0.0033067,0.00066882
