-105851.807217921	-21726.4077883121
-118049.565428581	-28032.1509789618
-124081.967292784	-14997.0166315099
-117313.277979267	-20330.5804005890
-124715.279643669	-15569.5493374511
-127012.970058159	-18068.6254462208
-132729.674753803	-17466.6869273362
-125698.449926716	-18666.4481165548
-128299.816591271	-15444.7259968927
-91705.3223715902	-36191.0814645957
-117950.912386610	-23920.3664213427
-115459.999674825	-21614.1734859630
